symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
025560.KS,025560,미래산업,미래산업,Unknown,미래산업 (KOSPI),16100.0,16210.0,15450.0,15450.0,16020.0,15450.0,-3.56,0.5,-4.04,4.72,0.68,0.0,Strong Bearish,58.5,16700.0,10010.0,-7.5,1.43,,,,,,,,673.6103,475.0357,198.5746,Positive,34.6,0.71,Strong Uptrend,5,14021.0,10.19,False,13476.0,14.65,False,12345.0,25.15,False,0,68.0,73.6,50,49.6,51.0,61.34
011000.KS,011000,진원생명과학,진원생명과학,Unknown,진원생명과학 (KOSPI),848.0,926.0,800.0,865.0,850.0,865.0,1.76,-0.24,2.0,14.86,7.19,5.66,Bullish,44.4,3785.0,699.0,-77.1,0.37,,,,,,,,-22.3618,-25.5739,3.2122,Positive,83.56,0.448,Strong Downtrend,0,1163.0,-25.62,False,1570.0,-44.9,False,2010.0,-56.97,False,0,0.0,75.0,50,49.6,48.5,41.04
000725.KS,000725,현대건설우,현대건설우,Unknown,현대건설우 (KOSPI),78000.0,78400.0,74200.0,74300.0,78000.0,74300.0,-4.74,0.0,-4.74,5.38,0.51,0.13,Strong Bearish,49.1,82400.0,49900.0,-9.8,0.72,,,,,,,,1516.1915,1806.012,-289.8205,Bearish,17.5,0.359,Strong Uptrend,5,71278.0,4.24,False,64230.0,15.68,False,60775.0,22.25,False,0,75.0,54.0,50,49.6,47.0,58.14
011390.KS,011390,부산산업,부산산업,Unknown,부산산업 (KOSPI),75900.0,76100.0,74100.0,74100.0,75900.0,74100.0,-2.37,0.0,-2.37,2.64,0.26,0.0,Strong Bearish,44.7,114600.0,69500.0,-35.3,0.62,,,,,,,,32.1963,136.9282,-104.7319,Bearish,11.61,0.34,Strong Downtrend,1,77228.0,-4.05,False,76602.0,-3.27,False,85283.0,-13.11,False,0,19.0,54.0,50,49.6,46.0,41.24
016090.KS,016090,대현,대현,Unknown,대현 (KOSPI),1785.0,1798.0,1764.0,1765.0,1795.0,1765.0,-1.67,-0.56,-1.12,1.9,0.73,0.06,Bearish,57.2,2025.0,1610.0,-12.8,0.71,,,,,,,,20.3683,20.164,0.2042,Positive,4.59,0.671,Downtrend,2,1703.0,3.64,False,1703.0,3.64,False,1783.0,-1.01,True,1,50.67,67.6,50,49.6,57.25,55.27
009770.KS,009770,삼정펄프,삼정펄프,Unknown,삼정펄프 (KOSPI),31550.0,31550.0,31050.0,31100.0,31550.0,31100.0,-1.43,0.0,-1.43,1.58,0.0,0.16,Strong Bearish,38.8,36450.0,25950.0,-14.7,0.6,,,,,,,,-271.966,-199.8207,-72.1453,Bearish,7.2,0.133,Uptrend,4,32853.0,-5.34,False,31923.0,-2.58,False,30336.0,2.52,False,0,63.0,46.0,50,49.6,57.25,53.56
004830.KS,004830,덕성,덕성,Unknown,덕성 (KOSPI),5000.0,5040.0,4915.0,4955.0,5010.0,4955.0,-1.1,-0.2,-0.9,2.5,0.8,0.8,Bearish,59.5,6700.0,4230.0,-26.0,0.4,,,,,,,,104.6559,89.4749,15.181,Positive,22.04,0.682,Downtrend,2,4720.0,4.98,False,4801.0,3.21,False,5263.0,-5.85,False,0,39.0,67.6,50,49.6,57.25,51.76
058730.KS,058730,다스코,다스코,Unknown,다스코 (KOSPI),3780.0,3925.0,3765.0,3855.0,3780.0,3855.0,1.98,0.0,1.98,4.23,1.85,0.4,Bullish,55.7,4630.0,2515.0,-16.7,0.49,,,,,,,,44.9802,58.1839,-13.2037,Improving,8.75,0.638,Strong Uptrend,5,3622.0,6.43,False,3407.0,13.15,False,3202.0,20.39,False,0,68.0,73.0,50,49.6,61.0,62.19
024900.KS,024900,디와이덕양,디와이덕양,Unknown,디와이덕양 (KOSPI),2405.0,2415.0,2355.0,2365.0,2405.0,2365.0,-1.66,0.0,-1.66,2.49,0.42,0.42,Strong Bearish,64.3,2915.0,1885.0,-18.9,0.62,,,,,,,,85.1818,69.3112,15.8706,Positive,28.0,0.762,Strong Downtrend,1,2115.0,11.82,False,2158.0,9.59,False,2320.0,1.94,True,1,38.67,59.6,50,49.6,57.25,49.67
002795.KS,002795,아모레퍼시픽홀딩스우,아모레퍼시픽홀딩스우,Unknown,아모레퍼시픽홀딩스우 (KOSPI),12300.0,12300.0,11930.0,12040.0,12210.0,12040.0,-1.39,0.74,-2.11,3.01,0.0,0.89,Strong Bearish,51.2,13920.0,8980.0,-13.5,0.5,,,,,,,,52.1832,-26.2628,78.4459,Positive,12.27,0.672,Neutral,3,12287.0,-2.01,False,12166.0,-1.04,True,11854.0,1.57,True,2,69.33,64.6,50,49.6,57.25,60.11
003925.KS,003925,남양유업우,남양유업우,Unknown,남양유업우 (KOSPI),38750.0,38750.0,38000.0,38150.0,38750.0,38150.0,-1.55,0.0,-1.55,1.94,0.0,0.39,Strong Bearish,47.9,47550.0,31900.0,-19.8,0.94,,,,,,,,-138.4255,-153.3133,14.8878,Positive,4.99,0.47,Uptrend,4,37669.0,1.28,True,35746.0,6.73,False,37413.0,1.97,True,2,81.33,67.6,50,49.6,57.25,64.46
003780.KS,003780,진양산업,진양산업,Unknown,진양산업 (KOSPI),5870.0,5900.0,5790.0,5820.0,5870.0,5820.0,-0.85,0.0,-0.85,1.87,0.51,0.51,Bearish,53.8,7940.0,5280.0,-26.7,0.56,,,,,,,,27.4687,5.315,22.1537,Positive,11.24,0.678,Strong Downtrend,1,5840.0,-0.34,True,6265.0,-7.1,False,6239.0,-6.72,False,1,38.67,67.6,50,49.6,57.25,51.67
009835.KS,009835,한화솔루션우,한화솔루션우,Unknown,한화솔루션우 (KOSPI),28300.0,31000.0,28300.0,29350.0,27950.0,29350.0,5.01,1.25,3.71,9.54,5.83,0.0,Bullish,64.4,33100.0,19620.0,-11.3,3.59,,,,,,,,729.7492,261.3317,468.4175,Bullish,28.27,0.98,Uptrend,4,27028.0,8.59,False,24182.0,21.37,False,24614.0,19.24,False,0,56.0,77.4,50,49.6,81.5,61.74
129260.KS,129260,인터지스,인터지스,Unknown,인터지스 (KOSPI),2555.0,2585.0,2525.0,2525.0,2560.0,2525.0,-1.37,-0.2,-1.17,2.35,1.17,0.0,Bearish Rejection,56.1,3475.0,2305.0,-27.3,0.89,,,,,,,,19.5349,9.772,9.7628,Positive,8.55,0.759,Downtrend,2,2488.0,1.49,True,2490.0,1.41,True,2635.0,-4.17,False,2,57.33,68.6,50,49.6,57.25,57.51
047400.KS,047400,유니온머티리얼,유니온머티리얼,Unknown,유니온머티리얼 (KOSPI),1865.0,1865.0,1755.0,1778.0,1854.0,1778.0,-4.1,0.59,-4.66,5.9,0.0,1.23,Strong Bearish,55.5,2260.0,1297.0,-21.3,0.65,,,,,,,,55.7558,52.8673,2.8884,Positive,18.87,0.637,Neutral,3,1608.0,10.57,False,1534.0,15.91,False,1578.0,12.67,False,0,44.0,64.6,50,49.6,52.75,52.06
111110.KS,111110,호전실업,호전실업,Unknown,호전실업 (KOSPI),7900.0,7960.0,7800.0,7870.0,7910.0,7870.0,-0.51,-0.13,-0.38,2.03,0.76,0.89,Bearish,62.4,9140.0,6870.0,-13.9,0.81,,,,,,,,100.1078,40.4745,59.6333,Positive,12.06,0.874,Strong Downtrend,1,7643.0,2.97,False,7789.0,1.04,True,7965.0,-1.19,True,2,45.33,59.6,50,49.6,57.25,51.66
004540.KS,004540,깨끗한나라,깨끗한나라,Unknown,깨끗한나라 (KOSPI),2010.0,2030.0,1995.0,2005.0,2030.0,2005.0,-1.23,-0.99,-0.25,1.74,1.0,0.5,Bearish Rejection,47.3,2700.0,1802.0,-25.7,0.48,,,,,,,,1.3659,13.2343,-11.8684,Improving,7.98,0.228,Uptrend,4,1978.0,1.37,True,1954.0,2.61,False,2032.0,-1.33,True,2,81.33,63.6,50,49.6,57.25,63.46
021050.KS,021050,서원,서원,Unknown,서원 (KOSPI),1530.0,1590.0,1491.0,1550.0,1538.0,1550.0,0.78,-0.52,1.31,6.47,2.61,2.55,Bullish,66.9,1550.0,1020.0,0.0,1.0,,,,,,,,70.4003,55.9717,14.4286,Positive,35.15,0.833,Uptrend,4,1301.0,19.14,False,1205.0,28.63,False,1219.0,27.15,False,0,53.0,67.0,50,49.6,59.25,56.02
001465.KS,001465,BYC우,BYC우,Unknown,BYC우 (KOSPI),34200.0,34200.0,33350.0,34000.0,34200.0,34000.0,-0.58,0.0,-0.58,2.49,0.0,1.9,Bearish,75.4,34200.0,13010.0,-0.6,0.33,,,,,,,,1445.247,1365.7292,79.5179,Positive,21.65,0.784,Strong Uptrend,5,28988.0,17.29,False,26515.0,28.23,False,24730.0,37.48,False,0,65.0,52.6,50,49.6,51.5,55.24
006980.KS,006980,우성,우성,Unknown,우성 (KOSPI),23500.0,24000.0,23050.0,23400.0,23500.0,23400.0,-0.43,0.0,-0.43,4.04,2.13,1.49,Long Upper Doji,56.4,24300.0,15940.0,-3.7,0.77,,,,,,,,632.577,641.8408,-9.2638,Bearish,16.61,0.614,Strong Uptrend,5,21318.0,9.77,False,18907.0,23.76,False,18009.0,29.94,False,0,65.0,57.6,50,49.6,51.5,56.49
155660.KS,155660,DSR,DSR,Unknown,DSR (KOSPI),4600.0,4600.0,4495.0,4505.0,4600.0,4505.0,-2.07,0.0,-2.07,2.28,0.0,0.22,Strong Bearish,59.2,4600.0,3670.0,-2.1,0.61,,,,,,,,91.2028,92.6194,-1.4166,Bearish,10.46,0.698,Strong Uptrend,5,4171.0,8.01,False,4011.0,12.32,False,3938.0,14.4,False,0,65.0,54.0,50,49.6,47.0,55.14
000220.KS,000220,유유제약,유유제약,Unknown,유유제약 (KOSPI),4305.0,4320.0,4245.0,4245.0,4290.0,4245.0,-1.05,0.35,-1.39,1.74,0.35,0.0,Strong Bearish,47.2,4770.0,4055.0,-11.0,0.68,,,,,,,,7.7849,1.1526,6.6323,Positive,8.23,0.506,Strong Downtrend,1,4322.0,-1.78,True,4338.0,-2.14,False,4395.0,-3.41,False,1,38.67,64.6,50,49.6,57.25,50.92
372910.KS,372910,한컴라이프케어,한컴라이프케어,Unknown,한컴라이프케어 (KOSPI),2635.0,2635.0,2565.0,2590.0,2630.0,2590.0,-1.52,0.19,-1.71,2.66,0.0,0.95,Bearish,55.3,3435.0,2300.0,-24.6,0.16,,,,,,,,38.044,18.2301,19.8139,Positive,19.08,0.683,Strong Downtrend,0,2597.0,-0.27,True,2746.0,-5.68,False,2825.0,-8.32,False,1,26.67,67.6,50,49.6,57.25,48.07
001620.KS,001620,케이비아이동국실업,케이비아이동국실업,Unknown,케이비아이동국실업 (KOSPI),0.0,0.0,0.0,642.0,642.0,642.0,0.0,-100.0,,,,,Flat,48.5,887.0,460.0,-27.6,,,,,,,,,-0.7238,0.4961,-1.2199,Bearish,10.25,0.439,Uptrend,4,652.0,-1.53,True,574.0,11.85,False,532.0,20.68,False,1,74.67,65.0,50,49.6,62.33,62.32
002140.KS,002140,고려산업,고려산업,Unknown,고려산업 (KOSPI),2810.0,2880.0,2795.0,2830.0,2810.0,2830.0,0.71,0.0,0.71,3.02,1.78,0.53,Bullish,54.9,3115.0,2365.0,-9.1,1.58,,,,,,,,25.2952,30.8852,-5.59,Improving,7.96,0.624,Uptrend,4,2703.0,4.7,False,2589.0,9.31,False,2683.0,5.48,False,0,63.0,82.0,50,49.6,66.75,63.52
000910.KS,000910,유니온,유니온,Unknown,유니온 (KOSPI),4610.0,4615.0,4520.0,4520.0,4610.0,4520.0,-1.95,0.0,-1.95,2.06,0.11,0.0,Strong Bearish,54.1,5990.0,3885.0,-24.5,0.98,,,,,,,,51.7417,44.3017,7.44,Positive,10.25,0.631,Neutral,3,4405.0,2.61,False,4367.0,3.5,False,4545.0,-0.55,True,1,62.67,67.6,50,49.6,57.25,58.87
092440.KS,092440,기신정기,기신정기,Unknown,기신정기 (KOSPI),2350.0,2405.0,2315.0,2380.0,2350.0,2380.0,1.28,0.0,1.28,3.83,1.06,1.49,Bullish,61.5,2825.0,2160.0,-15.8,1.61,,,,,,,,24.7024,14.0121,10.6903,Bullish,10.82,0.893,Strong Downtrend,1,2291.0,3.88,False,2313.0,2.9,False,2414.0,-1.41,True,1,38.67,77.4,50,49.6,72.5,55.64
002760.KS,002760,보락,보락,Unknown,보락 (KOSPI),1177.0,1189.0,1147.0,1147.0,1184.0,1147.0,-3.12,-0.59,-2.55,3.57,1.02,0.0,Strong Bearish,47.2,1323.0,1000.0,-13.3,1.34,,,,,,,,-5.7073,-7.8873,2.18,Positive,6.3,0.413,Uptrend,4,1200.0,-4.42,False,1124.0,2.05,False,1086.0,5.62,False,0,63.0,73.6,50,49.6,56.75,60.41
378850.KS,378850,화승알앤에이,화승알앤에이,Unknown,화승알앤에이 (KOSPI),3450.0,3550.0,3400.0,3515.0,3450.0,3515.0,1.88,0.0,1.88,4.35,1.01,1.45,Bullish,57.4,3920.0,2955.0,-10.3,2.49,,,,,,,,-4.566,-24.0408,19.4748,Bullish,8.4,0.95,Neutral,3,3525.0,-0.28,True,3404.0,3.26,False,3334.0,5.43,False,1,62.67,82.4,50,49.6,72.5,64.09
092780.KS,092780,DYP,DYP,Unknown,DYP (KOSPI),5110.0,5360.0,5050.0,5070.0,5090.0,5070.0,-0.39,0.39,-0.78,6.07,4.89,0.39,Bearish Rejection,60.7,8430.0,3060.0,-39.9,0.9,,,,,,,,146.1187,105.458,40.6608,Positive,27.49,0.739,Uptrend,4,4796.0,5.71,False,4394.0,15.38,False,4285.0,18.32,False,0,48.0,63.6,50,49.6,50.5,52.79
006490.KS,006490,인스코비,인스코비,Unknown,인스코비 (KOSPI),457.0,499.0,431.0,465.0,456.0,465.0,1.97,0.22,1.75,14.88,7.44,5.69,Long Upper Doji,53.0,1957.0,228.0,-76.2,0.23,,,,,,,,12.7795,10.935,1.8445,Positive,32.88,0.481,Strong Downtrend,1,456.0,1.97,True,587.0,-20.78,False,866.0,-46.3,False,1,22.67,68.2,50,49.6,48.5,46.14
072130.KS,072130,유엔젤,유엔젤,Unknown,유엔젤 (KOSPI),5200.0,5380.0,5180.0,5230.0,5200.0,5230.0,0.58,0.0,0.58,3.85,2.88,0.38,Bullish,43.2,6220.0,4205.0,-15.9,0.46,,,,,,,,12.6962,108.9883,-96.292,Improving,25.74,0.267,Uptrend,4,5120.0,2.15,False,4965.0,5.34,False,5179.0,0.98,True,1,74.67,73.0,50,49.6,61.0,64.19
009190.KS,009190,대양금속,대양금속,Unknown,대양금속 (KOSPI),1572.0,1572.0,1505.0,1536.0,1534.0,1536.0,0.13,2.48,-2.29,4.26,0.0,1.97,Bearish,64.4,1920.0,1105.0,-20.0,0.94,,,,,,,,63.7559,59.8129,3.943,Positive,19.65,0.785,Downtrend,2,1319.0,16.45,False,1330.0,15.49,False,1483.0,3.57,False,0,39.0,65.6,50,49.6,61.0,51.64
37550K.KS,37550K,DL이앤씨우,DL이앤씨우,Unknown,DL이앤씨우 (KOSPI),31800.0,31800.0,30300.0,30700.0,31900.0,30700.0,-3.76,-0.31,-3.46,4.72,0.0,1.26,Strong Bearish,49.0,33800.0,17100.0,-9.2,0.63,,,,,,,,848.464,1260.0781,-411.6142,Bearish,13.26,0.16,Strong Uptrend,5,27843.0,10.26,False,25038.0,22.61,False,23051.0,33.18,False,0,68.0,51.0,50,49.6,47.0,55.29
004770.KS,004770,써니전자,써니전자,Unknown,써니전자 (KOSPI),1851.0,1889.0,1827.0,1828.0,1837.0,1828.0,-0.49,0.76,-1.24,3.35,2.05,0.05,Bearish Rejection,65.3,2360.0,1418.0,-22.5,0.64,,,,,,,,47.2349,45.373,1.8619,Positive,13.85,0.757,Uptrend,4,1659.0,10.19,False,1613.0,13.33,False,1653.0,10.59,False,0,56.0,60.6,50,49.6,57.25,55.12
007815.KS,007815,코리아써우,코리아써우,Unknown,코리아써우 (KOSPI),21750.0,22200.0,21350.0,21600.0,21700.0,21600.0,-0.46,0.23,-0.69,3.91,2.07,1.15,Bearish Rejection,67.0,21700.0,5300.0,-0.5,0.61,,,,,,,,1128.5495,940.1193,188.4301,Positive,32.49,0.833,Strong Uptrend,5,17598.0,22.74,False,15194.0,42.16,False,10790.0,100.19,False,0,65.0,54.6,50,49.6,51.5,55.74
002630.KS,002630,오리엔트바이오,오리엔트바이오,Unknown,오리엔트바이오 (KOSPI),541.0,547.0,535.0,537.0,544.0,537.0,-1.29,-0.55,-0.74,2.22,1.11,0.37,Bearish Rejection,41.7,1814.0,524.0,-70.4,1.13,,,,,,,,-5.6569,-2.9895,-2.6674,Bearish,9.63,0.095,Strong Downtrend,0,571.0,-5.95,False,583.0,-7.89,False,683.0,-21.38,False,0,0.0,55.0,50,49.6,48.75,36.06
004920.KS,004920,씨아이테크,씨아이테크,Unknown,씨아이테크 (KOSPI),1270.0,1294.0,1214.0,1217.0,1262.0,1217.0,-3.57,0.63,-4.17,6.3,1.89,0.24,Strong Bearish,56.3,1685.0,981.0,-27.8,0.95,,,,,,,,38.1556,29.7079,8.4477,Positive,25.28,0.692,Strong Downtrend,1,1121.0,8.56,False,1142.0,6.57,False,1190.0,2.27,False,0,27.0,67.6,50,49.6,52.75,47.71
133820.KS,133820,화인베스틸,화인베스틸,Unknown,화인베스틸 (KOSPI),1718.0,1756.0,1699.0,1700.0,1718.0,1700.0,-1.05,0.0,-1.05,3.32,2.21,0.06,Bearish Rejection,66.0,2700.0,792.0,-37.0,0.67,,,,,,,,90.6494,68.4745,22.1748,Positive,38.1,0.78,Downtrend,2,1447.0,17.48,False,1624.0,4.68,False,1522.0,11.7,False,0,31.0,60.6,50,49.6,50.5,46.94
004410.KS,004410,서울식품,서울식품,Unknown,서울식품 (KOSPI),0.0,0.0,0.0,158.0,158.0,158.0,0.0,-100.0,,,,,Flat,37.8,268.0,141.0,-41.0,,,,,,,,,-6.8884,-6.4,-0.4883,Improving,15.13,0.164,Uptrend,4,181.0,-12.71,False,165.0,-4.24,False,162.0,-2.47,False,0,55.0,65.75,50,49.6,53.33,55.71
004450.KS,004450,삼화왕관,삼화왕관,Unknown,삼화왕관 (KOSPI),28950.0,29200.0,28800.0,29050.0,29250.0,29050.0,-0.68,-1.03,0.35,1.38,0.52,0.52,Bullish,63.2,39800.0,27200.0,-27.0,0.45,,,,,,,,293.3224,158.2934,135.029,Positive,8.78,0.827,Strong Downtrend,1,28355.0,2.45,False,29416.0,-1.24,True,32446.0,-10.47,False,1,38.67,64.0,50,49.6,57.25,50.77
004910.KS,004910,조광페인트,조광페인트,Unknown,조광페인트 (KOSPI),4930.0,5000.0,4860.0,4870.0,4925.0,4870.0,-1.12,0.1,-1.22,2.84,1.42,0.2,Bearish Rejection,46.4,6580.0,4630.0,-26.0,1.93,,,,,,,,3.0851,9.0614,-5.9763,Bearish,8.25,0.392,Downtrend,2,4989.0,-2.39,False,4982.0,-2.25,False,5323.0,-8.51,False,0,39.0,64.0,50,49.6,68.75,52.02
005305.KS,005305,롯데칠성우,롯데칠성우,Unknown,롯데칠성우 (KOSPI),81600.0,81600.0,80300.0,80300.0,81200.0,80300.0,-1.11,0.49,-1.59,1.59,0.0,0.0,Strong Bearish,43.9,93000.0,61800.0,-13.7,0.56,,,,,,,,95.0639,30.2998,64.7641,Positive,5.98,0.373,Uptrend,4,82855.0,-3.08,False,78293.0,2.56,False,74638.0,7.59,False,0,63.0,64.6,50,49.6,57.25,58.21
006370.KS,006370,대구백화점,대구백화점,Unknown,대구백화점 (KOSPI),5790.0,5790.0,5520.0,5700.0,5660.0,5700.0,0.71,2.3,-1.55,4.66,0.0,3.11,Bearish,49.2,8220.0,4230.0,-30.7,0.24,,,,,,,,162.1046,267.2362,-105.1316,Bearish,24.64,0.312,Downtrend,2,5241.0,8.76,False,5455.0,4.49,False,6038.0,-5.6,False,0,31.0,57.0,50,49.6,54.25,46.41
010770.KS,010770,평화홀딩스,평화홀딩스,Unknown,평화홀딩스 (KOSPI),4100.0,4190.0,4095.0,4135.0,4130.0,4135.0,0.12,-0.73,0.85,2.32,1.34,0.12,Bullish,66.1,13070.0,3520.0,-68.4,2.84,,,,,,,,60.1948,31.1898,29.005,Bullish,14.82,0.906,Uptrend,4,3903.0,5.94,False,3855.0,7.26,False,4540.0,-8.92,False,0,40.0,77.4,50,49.6,60.0,54.79
017180.KS,017180,명문제약,명문제약,Unknown,명문제약 (KOSPI),1774.0,1791.0,1765.0,1788.0,1788.0,1788.0,0.0,-0.78,0.79,1.47,0.17,0.51,Bullish,46.9,1945.0,1581.0,-8.1,0.99,,,,,,,,-11.521,-8.8715,-2.6495,Improving,4.81,0.338,Neutral,3,1818.0,-1.65,True,1801.0,-0.72,True,1739.0,2.82,False,2,69.33,76.0,50,49.6,51.5,62.39
041650.KS,041650,상신브레이크,상신브레이크,Unknown,상신브레이크 (KOSPI),2830.0,2865.0,2800.0,2800.0,2830.0,2800.0,-1.06,0.0,-1.06,2.3,1.24,0.0,Bearish Rejection,57.0,3020.0,2455.0,-7.3,0.63,,,,,,,,49.2127,46.4108,2.802,Positive,14.1,0.628,Downtrend,2,2683.0,4.36,False,2699.0,3.74,False,2788.0,0.43,True,1,50.67,65.6,50,49.6,51.5,54.19
357250.KS,357250,미래에셋맵스리츠,미래에셋맵스리츠,Unknown,미래에셋맵스리츠 (KOSPI),2415.0,2420.0,2360.0,2390.0,2420.0,2390.0,-1.24,-0.21,-1.04,2.48,0.21,1.24,Bearish,37.1,2835.0,2360.0,-15.7,1.81,,,,,,,,0.7608,3.7157,-2.9549,Bearish,5.82,0.188,Strong Downtrend,0,2456.0,-2.69,False,2556.0,-6.49,False,2645.0,-9.64,False,0,15.0,58.0,50,49.6,68.75,43.31
123700.KS,123700,SJM,SJM,Unknown,SJM (KOSPI),3895.0,3895.0,3815.0,3835.0,3900.0,3835.0,-1.67,-0.13,-1.54,2.05,0.0,0.51,Strong Bearish,60.3,4000.0,3025.0,-4.1,0.51,,,,,,,,64.8103,42.338,22.4723,Positive,12.28,0.781,Neutral,3,3680.0,4.21,False,3715.0,3.23,False,3604.0,6.41,False,0,48.0,59.6,50,49.6,51.5,51.89
008420.KS,008420,문배철강,문배철강,Unknown,문배철강 (KOSPI),3020.0,3110.0,2870.0,2900.0,3020.0,2900.0,-3.97,0.0,-3.97,7.95,2.98,0.99,Bearish,67.0,3185.0,1999.0,-8.9,1.29,,,,,,,,155.4402,97.6162,57.8241,Positive,41.09,0.906,Uptrend,4,2272.0,27.64,False,2168.0,33.76,False,2247.0,29.06,False,0,56.0,65.6,50,49.6,51.0,55.74
28513K.KS,28513K,SK케미칼우,SK케미칼우,Unknown,SK케미칼우 (KOSPI),28750.0,28750.0,27900.0,27900.0,28800.0,27900.0,-3.12,-0.17,-2.96,2.96,0.0,0.0,Strong Bearish,56.4,31850.0,18750.0,-12.4,0.79,,,,,,,,289.5955,147.0222,142.5733,Positive,14.25,0.727,Neutral,3,27446.0,1.65,True,28384.0,-1.71,True,27450.0,1.64,True,3,76.0,64.6,50,49.6,52.75,61.66
003465.KS,003465,유화증권우,유화증권우,Unknown,유화증권우 (KOSPI),3405.0,3405.0,3355.0,3390.0,3400.0,3390.0,-0.29,0.15,-0.44,1.47,0.0,1.03,Bearish,51.7,3745.0,2380.0,-9.5,0.26,,,,,,,,6.277,2.9492,3.3278,Positive,6.52,0.68,Strong Uptrend,5,3316.0,2.23,False,3017.0,12.36,False,2819.0,20.26,False,0,75.0,67.6,50,49.6,51.5,61.99
075180.KS,075180,새론오토모티브,새론오토모티브,Unknown,새론오토모티브 (KOSPI),3075.0,3075.0,3040.0,3040.0,3065.0,3040.0,-0.82,0.33,-1.14,1.14,0.0,0.0,Strong Bearish,46.0,3665.0,3010.0,-17.1,0.22,,,,,,,,-4.3261,-8.772,4.4458,Positive,2.21,0.411,Strong Downtrend,0,3090.0,-1.62,True,3160.0,-3.8,False,3234.0,-6.0,False,1,26.67,64.6,50,49.6,57.25,47.32
093240.KS,093240,형지엘리트,형지엘리트,Unknown,형지엘리트 (KOSPI),975.0,978.0,946.0,950.0,967.0,950.0,-1.76,0.83,-2.56,3.28,0.31,0.41,Strong Bearish,39.9,3172.0,943.0,-70.1,0.27,,,,,,,,-20.9912,-21.9621,0.9709,Positive,11.37,0.144,Strong Downtrend,0,1094.0,-13.16,False,1217.0,-21.94,False,1593.0,-40.36,False,0,0.0,56.6,50,49.6,44.75,36.06
000890.KS,000890,보해양조,보해양조,Unknown,보해양조 (KOSPI),0.0,0.0,0.0,422.0,422.0,422.0,0.0,-100.0,,,,,Flat,41.7,554.0,405.0,-23.8,,,,,,,,,-3.3381,-2.5131,-0.825,Bearish,6.23,0.224,Downtrend,2,440.0,-4.09,False,432.0,-2.31,False,453.0,-6.84,False,0,39.0,65.0,50,49.6,62.33,51.62
001210.KS,001210,금호전기,금호전기,Unknown,금호전기 (KOSPI),932.0,960.0,925.0,941.0,929.0,941.0,1.29,0.32,0.97,3.76,2.04,0.75,Bullish,58.6,1302.0,521.0,-27.7,1.08,,,,,,,,28.4427,28.7445,-0.3018,Bearish,29.92,0.641,Neutral,3,868.0,8.41,False,799.0,17.77,False,910.0,3.41,False,0,51.0,67.4,50,49.6,71.5,56.74
023350.KS,023350,한국종합기술,한국종합기술,Unknown,한국종합기술 (KOSPI),5340.0,5430.0,5260.0,5280.0,5340.0,5280.0,-1.12,0.0,-1.12,3.18,1.69,0.37,Bearish Rejection,60.5,6300.0,4220.0,-16.2,0.3,,,,,,,,165.0526,171.8208,-6.7683,Bearish,20.9,0.638,Uptrend,4,4774.0,10.6,False,4718.0,11.91,False,4936.0,6.97,False,0,56.0,50.0,50,49.6,57.25,52.46
026940.KS,026940,부국철강,부국철강,Unknown,부국철강 (KOSPI),2980.0,3275.0,2890.0,2900.0,2980.0,2900.0,-2.68,0.0,-2.68,12.92,9.9,0.34,Bearish Rejection,59.9,3350.0,1890.0,-13.4,0.85,,,,,,,,213.3867,196.4367,16.9499,Positive,52.77,0.684,Uptrend,4,2230.0,30.04,False,2144.0,35.26,False,2242.0,29.35,False,0,56.0,68.6,50,49.6,52.75,56.66
025530.KS,025530,SJM홀딩스,SJM홀딩스,Unknown,SJM홀딩스 (KOSPI),3880.0,3890.0,3840.0,3850.0,3880.0,3850.0,-0.77,0.0,-0.77,1.29,0.26,0.26,Bearish,67.1,3960.0,3140.0,-2.8,1.11,,,,,,,,61.8574,42.5771,19.2803,Positive,10.87,0.83,Uptrend,4,3670.0,4.9,False,3718.0,3.55,False,3664.0,5.08,False,0,60.0,59.6,50,49.6,55.5,55.89
003475.KS,003475,유안타증권우,유안타증권우,Unknown,유안타증권우 (KOSPI),4555.0,4565.0,4400.0,4455.0,4550.0,4455.0,-2.09,0.11,-2.2,3.62,0.22,1.21,Bearish,52.3,5220.0,2880.0,-14.7,1.19,,,,,,,,29.5405,1.167,28.3735,Positive,12.73,0.699,Uptrend,4,4474.0,-0.42,True,4161.0,7.07,False,3893.0,14.44,False,1,74.67,70.6,50,49.6,56.75,63.17
