symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
192250.KQ,192250,케이사인,케이사인,Unknown,케이사인 (KOSDAQ),12930.0,13300.0,12800.0,12850.0,13050.0,12850.0,-1.53,-0.92,-0.62,3.87,2.86,0.39,Bearish Rejection,57.2,15880.0,8680.0,-19.1,0.18,,,,,,,,707.5661,755.5543,-47.9882,Bearish,47.02,0.589,Uptrend,4,10792.0,19.07,False,10521.0,22.14,False,10939.0,17.47,False,0,56.0,55.0,50.0,62.61,57.25,55.67
104040.KQ,104040,디에스엠,디에스엠,Unknown,디에스엠 (KOSDAQ),0.0,0.0,0.0,677.0,677.0,677.0,0.0,-100.0,,,,,Flat,48.4,1258.0,600.0,-46.2,,,,,,,,,0.235,1.5385,-1.3035,Bearish,10.98,0.437,Strong Downtrend,0,690.0,-1.88,True,705.0,-3.97,False,876.0,-22.72,False,1,10.67,65.0,50.0,62.61,53.33,44.18
217500.KQ,217500,러셀,러셀,Unknown,러셀 (KOSDAQ),3000.0,3125.0,2805.0,2835.0,2880.0,2835.0,-1.56,4.17,-5.5,10.67,4.17,1.0,Bearish,52.6,5130.0,1633.0,-44.7,0.82,,,,,,,,32.7506,-6.1907,38.9413,Positive,23.56,0.699,Neutral,3,2925.0,-3.08,False,2705.0,4.81,False,2314.0,22.52,False,0,43.0,70.6,50.0,62.61,50.5,54.99
065510.KQ,065510,휴비츠,휴비츠,Unknown,휴비츠 (KOSDAQ),8000.0,8000.0,7800.0,7870.0,8000.0,7870.0,-1.62,0.0,-1.62,2.5,0.0,0.88,Strong Bearish,43.5,9830.0,7420.0,-19.9,1.9,,,,,,,,-55.6091,-86.6871,31.078,Positive,6.7,0.446,Strong Downtrend,0,8392.0,-6.22,False,8440.0,-6.75,False,8465.0,-7.03,False,0,8.0,73.6,50.0,62.61,68.75,47.07
391710.KQ,391710,코닉오토메이션,코닉오토메이션,Unknown,코닉오토메이션 (KOSDAQ),2190.0,2250.0,2100.0,2100.0,2155.0,2100.0,-2.55,1.62,-4.11,6.85,2.74,0.0,Bearish,54.4,3060.0,1470.0,-31.4,1.1,,,,,,,,64.807,46.4349,18.372,Positive,31.22,0.638,Downtrend,2,2051.0,2.39,False,2246.0,-6.5,False,2114.0,-0.66,True,1,42.67,70.6,50.0,62.61,50.0,54.84
038680.KQ,038680,에스넷,에스넷,Unknown,에스넷 (KOSDAQ),0.0,4520.0,4520.0,4520.0,4580.0,4520.0,-1.31,-100.0,,,,,Flat,52.7,5610.0,2860.0,-19.4,0.0,,,,,,,,251.593,336.6321,-85.0391,Bearish,51.34,0.479,Uptrend,4,3722.0,21.44,False,3627.0,24.62,False,3908.0,15.66,False,0,56.0,60.0,50.0,62.61,57.25,56.92
128660.KQ,128660,피제이메탈,피제이메탈,Unknown,피제이메탈 (KOSDAQ),3650.0,3690.0,3600.0,3615.0,3645.0,3615.0,-0.82,0.14,-0.96,2.47,1.1,0.41,Bearish,54.4,3975.0,2635.0,-9.1,0.2,,,,,,,,76.7514,89.3494,-12.598,Bearish,15.99,0.538,Strong Uptrend,5,3339.0,8.27,False,3083.0,17.26,False,3025.0,19.5,False,0,68.0,57.0,50.0,62.61,51.5,59.19
203690.KQ,203690,아크솔루션스,아크솔루션스,Unknown,아크솔루션스 (KOSDAQ),0.0,0.0,0.0,4425.0,4425.0,4425.0,0.0,-100.0,,,,,Flat,28.9,4425.0,4425.0,0.0,,,,,,,,,-0.0,-0.0,0.0,Positive,0.0,0.5,Strong Downtrend,0,4425.0,0.0,True,4425.0,0.0,True,4425.0,0.0,True,3,37.0,64.5,50.0,62.61,54.67,52.08
002800.KQ,002800,신신제약,신신제약,Unknown,신신제약 (KOSDAQ),5920.0,5920.0,5790.0,5860.0,5920.0,5860.0,-1.01,0.0,-1.01,2.2,0.0,1.18,Bearish,54.1,7490.0,5090.0,-21.8,0.57,,,,,,,,95.5287,77.9624,17.5663,Positive,15.1,0.622,Neutral,3,5727.0,2.32,False,5629.0,4.1,False,5693.0,2.93,False,0,51.0,67.6,50.0,62.61,57.25,57.32
443250.KQ,443250,레뷰코퍼레이션,레뷰코퍼레이션,Unknown,레뷰코퍼레이션 (KOSDAQ),7750.0,8330.0,7700.0,7970.0,7660.0,7970.0,4.05,1.17,2.84,8.13,4.65,0.65,Bullish,29.6,13300.0,7660.0,-40.1,3.22,,,,,,,,-456.9568,-429.588,-27.3688,Bearish,15.56,0.008,Strong Downtrend,0,9976.0,-20.11,False,10296.0,-22.59,False,10941.0,-27.15,False,0,0.0,59.4,50.0,62.61,74.75,41.72
016250.KQ,016250,SGC E&C,SGC E&C,Unknown,SGC E&C (KOSDAQ),17870.0,18090.0,17570.0,17640.0,17810.0,17640.0,-0.95,0.34,-1.29,2.91,1.23,0.39,Bearish,51.7,20850.0,12310.0,-15.4,0.71,,,,,,,,203.0774,211.0257,-7.9484,Bearish,22.11,0.542,Strong Uptrend,5,17413.0,1.3,True,15978.0,10.4,False,15739.0,12.08,False,1,86.67,57.0,50.0,62.61,57.25,65.37
187420.KQ,187420,HLB제넥스,HLB제넥스,Unknown,HLB제넥스 (KOSDAQ),2935.0,2975.0,2900.0,2940.0,2935.0,2940.0,0.17,0.0,0.17,2.56,1.19,1.19,Long Lower Doji,52.4,3620.0,2350.0,-18.8,0.48,,,,,,,,81.1874,103.7163,-22.5288,Bearish,34.78,0.514,Downtrend,2,2754.0,6.75,False,2784.0,5.6,False,3009.0,-2.29,False,0,39.0,63.6,50.0,62.61,61.0,53.09
212710.KQ,212710,아이에스티이,아이에스티이,Unknown,아이에스티이 (KOSDAQ),9200.0,9360.0,8920.0,9130.0,9170.0,9130.0,-0.44,0.33,-0.76,4.78,1.74,2.28,Bearish,66.1,14420.0,7020.0,-36.7,1.17,,,,,,,,303.2936,171.6392,131.6544,Positive,33.36,0.873,Strong Downtrend,1,8377.0,8.99,False,8542.0,6.88,False,9299.0,-1.82,True,1,30.67,59.6,50.0,62.61,54.5,48.94
081150.KQ,081150,티플랙스,티플랙스,Unknown,티플랙스 (KOSDAQ),3730.0,3735.0,3620.0,3655.0,3700.0,3655.0,-1.22,0.81,-2.01,3.08,0.13,0.94,Strong Bearish,56.0,3820.0,2720.0,-4.3,0.35,,,,,,,,87.5621,97.0925,-9.5304,Bearish,12.58,0.604,Uptrend,4,3323.0,9.99,False,3127.0,16.89,False,3176.0,15.08,False,0,53.0,54.0,50.0,62.61,51.5,53.94
071670.KQ,071670,에이테크솔루션,에이테크솔루션,Unknown,에이테크솔루션 (KOSDAQ),9030.0,9180.0,8700.0,8850.0,9030.0,8850.0,-1.99,0.0,-1.99,5.32,1.66,1.66,Bearish,48.8,13620.0,5360.0,-35.0,1.12,,,,,,,,38.2507,-6.141,44.3917,Positive,15.8,0.56,Neutral,3,9271.0,-4.54,False,8548.0,3.53,False,7380.0,19.92,False,0,43.0,70.6,50.0,62.61,54.5,55.39
900250.KQ,900250,크리스탈신소재,크리스탈신소재,Unknown,크리스탈신소재 (KOSDAQ),605.0,622.0,596.0,617.0,608.0,617.0,1.48,-0.49,1.98,4.3,0.83,1.49,Bullish,53.2,1042.0,516.0,-40.8,0.53,,,,,,,,9.3973,6.0737,3.3236,Positive,26.7,0.65,Strong Downtrend,1,611.0,0.98,True,664.0,-7.08,False,765.0,-19.35,False,1,30.67,75.0,50.0,62.61,54.25,52.77
170030.KQ,170030,현대공업,현대공업,Unknown,현대공업 (KOSDAQ),5830.0,5870.0,5720.0,5740.0,5840.0,5740.0,-1.71,-0.17,-1.54,2.57,0.69,0.34,Bearish,50.7,6830.0,5270.0,-16.0,0.97,,,,,,,,23.7573,-1.4696,25.2269,Positive,12.8,0.612,Strong Downtrend,1,5872.0,-2.25,False,6061.0,-5.3,False,6043.0,-5.01,False,0,27.0,70.6,50.0,62.61,57.25,50.87
435570.KQ,435570,에르코스,에르코스,Unknown,에르코스 (KOSDAQ),11830.0,12030.0,11380.0,11500.0,11850.0,11500.0,-2.95,-0.17,-2.79,5.49,1.69,1.01,Bearish,58.3,27250.0,8880.0,-57.8,0.95,,,,,,,,208.1568,39.1505,169.0064,Positive,30.0,0.8,Downtrend,2,11381.0,1.05,True,11379.0,1.06,True,13500.0,-14.81,False,2,41.33,70.6,50.0,62.61,40.25,53.47
061040.KQ,061040,알에프텍,알에프텍,Unknown,알에프텍 (KOSDAQ),1857.0,1991.0,1849.0,1937.0,1863.0,1937.0,3.97,-0.32,4.31,7.65,2.91,0.43,Bullish,50.1,3725.0,1521.0,-48.0,0.45,,,,,,,,33.6954,62.1339,-28.4385,Improving,64.71,0.472,Downtrend,2,1844.0,5.04,False,1961.0,-1.22,True,2333.0,-16.97,False,1,34.67,73.0,50.0,62.61,56.75,53.72
036640.KQ,036640,HRS,HRS,Unknown,HRS (KOSDAQ),5370.0,5380.0,5330.0,5350.0,5350.0,5350.0,0.0,0.37,-0.37,0.93,0.19,0.37,Bearish,61.5,5760.0,4770.0,-7.1,0.68,,,,,,,,63.4443,53.8248,9.6195,Positive,7.72,0.759,Neutral,3,5162.0,3.64,False,5227.0,2.35,False,5303.0,0.89,True,1,62.67,62.6,50.0,62.61,51.5,58.99
216050.KQ,216050,인크로스,인크로스,Unknown,인크로스 (KOSDAQ),6870.0,6880.0,6800.0,6810.0,6780.0,6810.0,0.44,1.33,-0.87,1.16,0.15,0.15,Strong Bearish,51.9,9300.0,6390.0,-26.8,0.88,,,,,,,,-0.6066,-26.754,26.1474,Positive,9.16,0.713,Strong Downtrend,1,6915.0,-1.52,True,6833.0,-0.34,True,7330.0,-7.09,False,2,45.33,67.6,50.0,62.61,61.0,55.99
094940.KQ,094940,푸른기술,푸른기술,Unknown,푸른기술 (KOSDAQ),10680.0,11960.0,10310.0,10460.0,10530.0,10460.0,-0.66,1.42,-2.06,15.45,11.99,1.4,Bearish Rejection,57.9,12950.0,7140.0,-19.2,15.22,,,,,,,,201.3716,116.1226,85.249,Positive,19.71,0.777,Uptrend,4,10120.0,3.36,False,9409.0,11.17,False,8803.0,18.82,False,0,63.0,70.6,50.0,62.61,63.0,62.24
263800.KQ,263800,데이타솔루션,데이타솔루션,Unknown,데이타솔루션 (KOSDAQ),5480.0,5550.0,5370.0,5370.0,5440.0,5370.0,-1.29,0.74,-2.01,3.28,1.28,0.0,Bearish,59.5,6660.0,4115.0,-19.4,0.23,,,,,,,,215.1466,190.0946,25.0521,Positive,35.89,0.674,Downtrend,2,4855.0,10.61,False,5016.0,7.06,False,5143.0,4.41,False,0,39.0,67.6,50.0,62.61,57.25,53.72
053280.KQ,053280,예스24,예스24,Unknown,예스24 (KOSDAQ),3500.0,3545.0,3490.0,3495.0,3495.0,3495.0,0.0,0.14,-0.14,1.57,1.29,0.14,Long Upper Doji,48.7,4795.0,3345.0,-27.1,0.32,,,,,,,,-5.6007,-10.8439,5.2432,Positive,5.22,0.594,Strong Downtrend,0,3547.0,-1.47,True,3630.0,-3.72,False,3879.0,-9.9,False,1,26.67,68.2,50.0,62.61,57.25,50.17
014470.KQ,014470,부방,부방,Unknown,부방 (KOSDAQ),1444.0,1460.0,1432.0,1456.0,1444.0,1456.0,0.83,0.0,0.83,1.94,0.28,0.83,Bullish,62.8,2345.0,1260.0,-37.9,0.87,,,,,,,,29.3305,23.5562,5.7744,Positive,19.02,0.758,Downtrend,2,1368.0,6.43,False,1373.0,6.05,False,1486.0,-2.02,False,0,31.0,73.0,50.0,62.61,54.25,52.37
066430.KQ,066430,아이로보틱스,아이로보틱스,Unknown,아이로보틱스 (KOSDAQ),2210.0,2530.0,2180.0,2220.0,2135.0,2220.0,3.98,3.51,0.45,15.84,14.03,1.36,Long Upper Doji,57.5,3690.0,1025.0,-39.8,5.18,,,,,,,,-8.5879,-57.2538,48.6659,Bullish,25.39,1.018,Neutral,3,2354.0,-5.69,False,1996.0,11.22,False,1701.0,30.51,False,0,36.0,66.6,50.0,62.61,58.25,52.67
227950.KQ,227950,엔투텍,엔투텍,Unknown,엔투텍 (KOSDAQ),467.0,550.0,467.0,503.0,467.0,503.0,7.71,0.0,7.71,17.77,10.06,0.0,Bullish,52.8,623.0,325.0,-19.3,1.82,,,,,,,,9.8766,13.7863,-3.9097,Improving,50.04,0.564,Uptrend,4,467.0,7.71,False,407.0,23.59,False,411.0,22.38,False,0,56.0,82.0,50.0,62.61,75.0,64.19
378800.KQ,378800,샤페론,샤페론,Unknown,샤페론 (KOSDAQ),0.0,1876.0,1876.0,1876.0,1898.0,1876.0,-1.16,-100.0,,,,,Flat,56.4,3338.0,1606.0,-43.8,0.0,,,,,,,,40.1793,28.3857,11.7936,Positive,20.69,0.742,Strong Downtrend,1,1785.0,5.1,False,1835.0,2.23,False,2153.0,-12.87,False,0,19.0,70.6,50.0,62.61,50.5,47.79
111710.KQ,111710,남화산업,남화산업,Unknown,남화산업 (KOSDAQ),4265.0,4265.0,4050.0,4200.0,4245.0,4200.0,-1.06,0.47,-1.52,5.04,0.0,3.52,Bearish,64.8,5320.0,3805.0,-21.1,2.89,,,,,,,,59.8365,34.2129,25.6236,Positive,10.89,0.817,Strong Downtrend,1,4059.0,3.47,False,4196.0,0.1,True,4524.0,-7.16,False,1,38.67,65.6,50.0,62.61,68.75,54.27
408900.KQ,408900,스튜디오미르,스튜디오미르,Unknown,스튜디오미르 (KOSDAQ),3295.0,3295.0,2640.0,2640.0,2535.0,2640.0,4.14,29.98,-19.88,19.88,0.0,0.0,Strong Bearish,68.0,5280.0,2095.0,-50.0,117.24,,,,,,,,47.6704,20.5833,27.0871,Bullish,17.64,1.056,Strong Downtrend,1,2445.0,7.98,False,2779.0,-5.0,False,3451.0,-23.5,False,0,11.0,58.0,50.0,62.61,62.5,43.44
360350.KQ,360350,코셈,코셈,Unknown,코셈 (KOSDAQ),14340.0,15250.0,14300.0,15000.0,14500.0,15000.0,3.45,-1.1,4.6,6.62,1.74,0.28,Strong Bullish,49.0,17110.0,5970.0,-12.3,1.12,,,,,,,,289.8361,637.2919,-347.4558,Improving,21.56,0.306,Strong Uptrend,5,12468.0,20.31,False,9714.0,54.42,False,8914.0,68.27,False,0,68.0,79.6,50.0,62.61,67.5,66.44
102370.KQ,102370,케이옥션,케이옥션,Unknown,케이옥션 (KOSDAQ),3335.0,3335.0,3170.0,3175.0,3260.0,3175.0,-2.61,2.3,-4.8,4.95,0.0,0.15,Strong Bearish,41.3,5380.0,3105.0,-41.0,1.2,,,,,,,,-38.9152,-40.2357,1.3204,Positive,10.59,0.272,Strong Downtrend,0,3495.0,-9.16,False,3621.0,-12.32,False,3972.0,-20.07,False,0,0.0,73.6,50.0,62.61,50.0,42.79
307870.KQ,307870,비투엔,비투엔,Unknown,비투엔 (KOSDAQ),1182.0,1197.0,1152.0,1157.0,1185.0,1157.0,-2.36,-0.25,-2.12,3.81,1.27,0.42,Bearish,46.6,1844.0,620.0,-37.3,0.27,,,,,,,,8.5036,25.3329,-16.8293,Bearish,30.58,0.339,Downtrend,2,1150.0,0.61,True,1188.0,-2.61,False,1260.0,-8.17,False,1,42.67,57.0,50.0,62.61,46.0,51.04
130580.KQ,130580,나이스디앤비,나이스디앤비,Unknown,나이스디앤비 (KOSDAQ),5710.0,5720.0,5580.0,5580.0,5700.0,5580.0,-2.11,0.18,-2.28,2.45,0.18,0.0,Strong Bearish,43.5,6590.0,4715.0,-15.3,0.69,,,,,,,,-0.2345,0.159,-0.3934,Bearish,5.52,0.225,Downtrend,2,5716.0,-2.38,False,5800.0,-3.79,False,5622.0,-0.75,True,1,50.67,54.0,50.0,62.61,52.75,53.37
215360.KQ,215360,우리산업,우리산업,Unknown,우리산업 (KOSDAQ),9560.0,9560.0,9310.0,9340.0,9530.0,9340.0,-1.99,0.31,-2.3,2.62,0.0,0.31,Strong Bearish,61.9,9940.0,7700.0,-6.0,1.39,,,,,,,,214.4943,167.4418,47.0525,Positive,18.3,0.745,Uptrend,4,8772.0,6.48,False,8519.0,9.64,False,8763.0,6.58,False,0,56.0,68.6,50.0,62.61,55.5,58.89
004590.KQ,004590,한국가구,한국가구,Unknown,한국가구 (KOSDAQ),5390.0,5740.0,5390.0,5680.0,5370.0,5680.0,5.77,0.37,5.38,6.49,1.11,0.0,Strong Bullish,82.5,6160.0,4305.0,-7.8,3.48,,,,,,,,122.5753,91.6079,30.9675,Bullish,12.15,1.279,Uptrend,4,5009.0,13.4,False,4978.0,14.1,False,5121.0,10.92,False,0,56.0,66.0,50.0,62.61,75.75,60.27
207760.KQ,207760,미스터블루,미스터블루,Unknown,미스터블루 (KOSDAQ),1043.0,1067.0,1025.0,1025.0,1032.0,1025.0,-0.68,1.07,-1.73,4.03,2.3,0.0,Bearish Rejection,47.1,2105.0,965.0,-51.3,1.39,,,,,,,,-6.5582,-10.5331,3.9749,Positive,10.27,0.531,Strong Downtrend,0,1082.0,-5.27,False,1227.0,-16.46,False,1447.0,-29.16,False,0,0.0,74.6,50.0,62.61,48.75,42.92
459100.KQ,459100,위츠,위츠,Unknown,위츠 (KOSDAQ),6490.0,6490.0,6310.0,6320.0,6480.0,6320.0,-2.47,0.15,-2.62,2.77,0.0,0.15,Strong Bearish,56.5,8590.0,5180.0,-26.4,0.66,,,,,,,,111.1652,64.9366,46.2286,Positive,17.53,0.733,Strong Downtrend,1,6174.0,2.36,False,6629.0,-4.66,False,6734.0,-6.15,False,0,27.0,64.6,50.0,62.61,52.75,48.92
162300.KQ,162300,신스틸,신스틸,Unknown,신스틸 (KOSDAQ),2170.0,2195.0,2050.0,2050.0,2225.0,2050.0,-7.87,-2.47,-5.53,6.68,1.15,0.0,Strong Bearish,63.5,2425.0,1487.0,-15.5,0.49,,,,,,,,116.5013,84.641,31.8604,Positive,38.83,0.78,Downtrend,2,1719.0,19.26,False,1742.0,17.68,False,1954.0,4.91,False,0,39.0,59.6,50.0,62.61,52.75,51.27
214260.KQ,214260,라파스,라파스,Unknown,라파스 (KOSDAQ),9950.0,9950.0,9400.0,9500.0,9690.0,9500.0,-1.96,2.68,-4.52,5.53,0.0,1.01,Strong Bearish,43.3,21150.0,9320.0,-55.1,1.33,,,,,,,,-167.15,-184.0529,16.903,Positive,9.34,0.263,Strong Downtrend,0,10428.0,-8.9,False,11696.0,-18.78,False,13626.0,-30.28,False,0,0.0,73.6,50.0,62.61,48.75,42.67
027830.KQ,027830,대성창투,대성창투,Unknown,대성창투 (KOSDAQ),1620.0,1620.0,1570.0,1574.0,1620.0,1574.0,-2.84,0.0,-2.84,3.09,0.0,0.25,Strong Bearish,50.0,2890.0,1373.0,-45.5,0.56,,,,,,,,24.7247,23.469,1.2556,Positive,19.87,0.522,Downtrend,2,1574.0,0.0,True,1571.0,0.19,True,1684.0,-6.53,False,2,41.33,64.6,50.0,62.61,46.0,52.54
452400.KQ,452400,이닉스,이닉스,Unknown,이닉스 (KOSDAQ),9380.0,9540.0,9250.0,9290.0,9450.0,9290.0,-1.69,-0.74,-0.96,3.09,1.71,0.43,Bearish Rejection,52.0,13190.0,8050.0,-29.6,1.02,,,,,,,,105.3225,64.3499,40.9726,Positive,18.99,0.609,Strong Downtrend,0,9458.0,-1.78,True,9976.0,-6.88,False,10086.0,-7.89,False,1,26.67,68.6,50.0,62.61,61.25,50.67
109080.KQ,109080,옵티시스,옵티시스,Unknown,옵티시스 (KOSDAQ),15320.0,15860.0,14900.0,15010.0,15270.0,15010.0,-1.7,0.33,-2.02,6.27,3.52,0.72,Bearish Rejection,50.8,20400.0,7940.0,-26.4,0.2,,,,,,,,865.6752,1302.6578,-436.9825,Bearish,46.2,0.333,Strong Uptrend,5,11878.0,26.37,False,10140.0,48.03,False,9740.0,54.11,False,0,68.0,55.0,50.0,62.61,57.25,59.27
123420.KQ,123420,위메이드플레이,위메이드플레이,Unknown,위메이드플레이 (KOSDAQ),8010.0,8100.0,7880.0,8000.0,8010.0,8000.0,-0.12,0.0,-0.12,2.75,1.12,1.5,Long Lower Doji,59.6,11610.0,6260.0,-31.1,0.23,,,,,,,,247.8965,214.4224,33.4741,Positive,28.58,0.713,Strong Downtrend,1,7372.0,8.52,False,7748.0,3.25,False,8537.0,-6.29,False,0,19.0,74.2,50.0,62.61,50.5,48.69
142280.KQ,142280,녹십자엠에스,녹십자엠에스,Unknown,녹십자엠에스 (KOSDAQ),3930.0,3930.0,3850.0,3865.0,3930.0,3865.0,-1.65,0.0,-1.65,2.04,0.0,0.38,Strong Bearish,52.7,4705.0,3255.0,-17.9,0.28,,,,,,,,60.0142,58.301,1.7132,Positive,15.7,0.58,Strong Downtrend,1,3750.0,3.07,False,3888.0,-0.59,True,3986.0,-3.04,False,1,38.67,64.6,50.0,62.61,57.25,52.87
036090.KQ,036090,위지트,위지트,Unknown,위지트 (KOSDAQ),0.0,0.0,0.0,710.0,710.0,710.0,0.0,-100.0,,,,,Flat,51.2,872.0,558.0,-18.6,,,,,,,,,17.9079,26.5457,-8.6379,Bearish,44.21,0.456,Uptrend,4,669.0,6.13,False,655.0,8.4,False,683.0,3.95,False,0,63.0,65.0,50.0,62.61,62.33,60.77
049180.KQ,049180,셀루메드,셀루메드,Unknown,셀루메드 (KOSDAQ),0.0,0.0,0.0,1009.0,1009.0,1009.0,0.0,-100.0,,,,,Flat,39.0,2570.0,570.0,-60.7,,,,,,,,,-24.8923,-35.1046,10.2123,Positive,,,Neutral,3,1179.0,-14.42,False,1167.0,-13.54,False,1000.0,0.9,True,1,46.67,67.67,50.0,62.61,45.67,54.88
246690.KQ,246690,TS인베스트먼트,TS인베스트먼트,Unknown,TS인베스트먼트 (KOSDAQ),1843.0,1863.0,1783.0,1785.0,1842.0,1785.0,-3.09,0.05,-3.15,4.34,1.09,0.11,Strong Bearish,54.4,2410.0,1216.0,-25.9,0.65,,,,,,,,28.8718,8.0719,20.7999,Positive,20.95,0.779,Strong Uptrend,5,1729.0,3.24,False,1546.0,15.46,False,1539.0,15.98,False,0,75.0,64.6,50.0,62.61,52.75,63.32
183490.KQ,183490,엔지켐생명과학,엔지켐생명과학,Unknown,엔지켐생명과학 (KOSDAQ),0.0,0.0,0.0,990.0,990.0,990.0,0.0,-100.0,,,,,Flat,37.5,1699.0,968.0,-41.7,,,,,,,,,-12.1748,-16.9941,4.8194,Positive,,,Strong Downtrend,1,1066.0,-7.13,False,1167.0,-15.17,False,1131.0,-12.47,False,0,12.0,67.67,50.0,62.61,53.33,45.24
017650.KQ,017650,대림제지,대림제지,Unknown,대림제지 (KOSDAQ),9620.0,9650.0,9470.0,9520.0,9620.0,9520.0,-1.04,0.0,-1.04,1.87,0.31,0.52,Bearish,62.9,10140.0,6490.0,-6.1,2.82,,,,,,,,145.5087,93.7572,51.7515,Positive,13.17,0.856,Strong Uptrend,5,9150.0,4.04,False,8417.0,13.1,False,7798.0,22.08,False,0,75.0,65.6,50.0,62.61,63.0,64.59
163280.KQ,163280,에어레인,에어레인,Unknown,에어레인 (KOSDAQ),6400.0,6580.0,6110.0,6120.0,6390.0,6120.0,-4.23,0.16,-4.38,7.34,2.81,0.16,Bearish,47.7,10800.0,5500.0,-43.3,1.43,,,,,,,,85.8032,41.8699,43.9334,Positive,25.41,0.526,Strong Downtrend,0,6317.0,-3.12,False,6743.0,-9.24,False,7842.0,-21.96,False,0,7.0,76.6,50.0,62.61,50.0,45.64
104620.KQ,104620,노랑풍선,노랑풍선,Unknown,노랑풍선 (KOSDAQ),5060.0,5060.0,4930.0,4955.0,5050.0,4955.0,-1.88,0.2,-2.08,2.57,0.0,0.49,Strong Bearish,58.9,6820.0,4260.0,-27.3,0.41,,,,,,,,114.8218,69.947,44.8749,Positive,22.7,0.75,Strong Downtrend,1,4786.0,3.53,False,5021.0,-1.31,True,5332.0,-7.07,False,1,38.67,64.6,50.0,62.61,57.25,52.87
241790.KQ,241790,티이엠씨씨엔에스,티이엠씨씨엔에스,Unknown,티이엠씨씨엔에스 (KOSDAQ),8450.0,8510.0,8270.0,8320.0,8450.0,8320.0,-1.54,0.0,-1.54,2.84,0.71,0.59,Bearish,58.7,9150.0,5240.0,-9.1,0.69,,,,,,,,274.7782,220.3822,54.396,Positive,23.24,0.736,Uptrend,4,7571.0,9.89,False,7236.0,14.98,False,7199.0,15.57,False,0,56.0,67.6,50.0,62.61,51.5,58.24
127980.KQ,127980,화인써키트,화인써키트,Unknown,화인써키트 (KOSDAQ),6090.0,7810.0,6080.0,7010.0,6010.0,7010.0,16.64,1.33,15.11,28.41,13.14,0.16,Bullish,75.0,7010.0,4885.0,0.0,9.82,,,,,,,,329.0363,216.1328,112.9035,Bullish,46.3,1.044,Strong Downtrend,1,5354.0,30.93,False,5652.0,24.03,False,5891.0,19.0,False,0,17.0,58.4,50.0,62.61,70.0,46.09
417790.KQ,417790,트루엔,트루엔,Unknown,트루엔 (KOSDAQ),7840.0,8040.0,7750.0,7910.0,7790.0,7910.0,1.54,0.64,0.89,3.7,1.66,1.15,Bullish,61.9,9770.0,7080.0,-19.0,3.04,,,,,,,,78.8511,29.6351,49.2159,Bullish,12.31,0.911,Strong Downtrend,1,7649.0,3.41,False,7843.0,0.85,True,8464.0,-6.55,False,1,38.67,77.4,50.0,62.61,79.0,58.24
208140.KQ,208140,정다운,정다운,Unknown,정다운 (KOSDAQ),2540.0,2550.0,2530.0,2540.0,2540.0,2540.0,0.0,0.0,0.0,0.79,0.39,0.39,Long Lower Doji,54.2,2845.0,2425.0,-10.7,0.68,,,,,,,,5.1476,1.2595,3.8881,Positive,5.65,0.656,Strong Downtrend,0,2556.0,-0.63,True,2600.0,-2.31,False,2644.0,-3.93,False,1,26.67,74.2,50.0,62.61,57.25,51.67
052900.KQ,052900,KX하이텍,KX하이텍,Unknown,KX하이텍 (KOSDAQ),1231.0,1235.0,1197.0,1197.0,1210.0,1197.0,-1.07,1.74,-2.76,3.09,0.32,0.0,Strong Bearish,49.6,1486.0,887.0,-19.4,0.71,,,,,,,,18.5711,18.7716,-0.2005,Bearish,23.86,0.506,Uptrend,4,1220.0,-1.89,True,1071.0,11.76,False,1015.0,17.93,False,1,74.67,54.0,50.0,62.61,57.25,61.02
053450.KQ,053450,세코닉스,세코닉스,Unknown,세코닉스 (KOSDAQ),5670.0,5920.0,5530.0,5620.0,5530.0,5620.0,1.63,2.53,-0.88,6.88,4.41,1.59,Bearish Rejection,62.6,6820.0,4820.0,-17.6,10.89,,,,,,,,71.5317,34.3545,37.1772,Bullish,14.03,0.886,Strong Downtrend,1,5451.0,3.1,False,5493.0,2.31,False,5656.0,-0.64,True,1,38.67,64.0,50.0,62.61,62.5,53.24
037440.KQ,037440,희림,희림,Unknown,희림 (KOSDAQ),0.0,5950.0,5950.0,5950.0,6070.0,5950.0,-1.98,-100.0,,,,,Flat,60.5,6360.0,3725.0,-6.4,0.0,,,,,,,,395.6495,443.1075,-47.4579,Bearish,49.79,0.562,Uptrend,4,4753.0,25.18,False,4590.0,29.63,False,4695.0,26.73,False,0,56.0,55.0,50.0,62.61,51.5,55.09
